交易日期,证券简称,证券代码,成交价格(元),成交金额(万元),成交量(手),买入营业部,卖出营业部,是否专场
2025-01-08,重庆银行,601963,9.11,932.32,102.34,国泰君安证券股份有限公司重庆中山三路证券营业部,国泰君安证券股份有限公司重庆中山三路证券营业部,否
2025-01-08,汇成股份,688403,8.21,755.32,92,海通证券股份有限公司合肥黄山路证券营业部,海通证券股份有限公司合肥黄山路证券营业部,否
2025-01-08,明阳REIT,508015,8.01,4600.26,574.1,中国国际金融股份有限公司北京建国门外大街证券营业部,申万宏源证券有限公司上海黄浦区福州路证券营业部,否
2025-01-08,金发科技,600143,7.3,2920,400,国投证券股份有限公司深圳红荔西路证券营业部,广发证券股份有限公司广州黄埔大道证券营业部,否
2025-01-08,南京交通,508069,6.11,4173.2,682.9,中信证券股份有限公司总部(非营业场所),广发证券股份有限公司总部,否
2025-01-08,工商银行,601398,6.03,4221,700,光大证券股份有限公司重庆金昌路证券营业部,光大证券股份有限公司重庆金昌路证券营业部,否
2025-01-08,中国银行,601988,5.52,496.8,90,中信证券股份有限公司深圳分公司,国投证券股份有限公司总部,否
2025-01-08,XD农业银,601288,5.18,331.52,64,国泰君安证券股份有限公司总部,国泰君安证券股份有限公司成都双庆路证券营业部,否
2025-01-08,芯联集成,688469,4.57,1371,300,南京证券股份有限公司南通姚港路证券营业部,申港证券股份有限公司湖北分公司,否
2025-01-08,菲林格尔,603226,4.5,508.5,113,华泰证券股份有限公司北京学院南路证券营业部,中信建投证券股份有限公司济南和平路证券营业部,否
2025-01-08,电建清源,508026,4.21,522.16,124,中信证券股份有限公司总部(非营业场所),招商证券股份有限公司内设营业部（自营）,否
2025-01-08,芯联集成,688469,4.16,832,200,高盛（中国）证券有限责任公司上海浦东新区世纪大道证券营业部,申港证券股份有限公司湖北分公司,否
2025-01-08,芯联集成,688469,4.16,599.04,144,中信建投证券股份有限公司总部,申港证券股份有限公司湖北分公司,否
2025-01-08,芯联集成,688469,4.16,416,100,中信证券股份有限公司总部(非营业场所),申港证券股份有限公司湖北分公司,否
2025-01-08,芯联集成,688469,4.16,297.86,71.6,中信证券股份有限公司徐州建国西路证券营业部,申港证券股份有限公司湖北分公司,否
2025-01-08,芯联集成,688469,4.16,208,50,万联证券股份有限公司深圳分公司,申港证券股份有限公司湖北分公司,否
2025-01-08,芯联集成,688469,4.16,200.1,48.1,汇丰前海证券有限责任公司深圳前海证券营业部,申港证券股份有限公司湖北分公司,否
2025-01-08,芯联集成,688469,4.16,124.8,30,华泰证券股份有限公司广东分公司,申港证券股份有限公司湖北分公司,否
2025-01-08,芯联集成,688469,4.16,124.8,30,长城证券股份有限公司总部,申港证券股份有限公司湖北分公司,否
2025-01-08,首创奥莱,508005,3.28,4888.69,1490,中国国际金融股份有限公司北京建国门外大街证券营业部,中信证券股份有限公司总部(非营业场所),否
2025-01-08,中金联东,508003,3.28,1000.07,304.9,中信建投证券股份有限公司总部,山西证券股份有限公司北京丽泽证券营业部,否
2025-01-08,首创奥莱,508005,3.23,4258.13,1317.9,中信证券股份有限公司总部(非营业场所),广发证券股份有限公司总部,否
2025-01-08,建邺REIT,508097,2.99,3684.08,1230.9,中国国际金融股份有限公司北京建国门外大街证券营业部,申万宏源证券有限公司上海黄浦区福州路证券营业部,否
2025-01-08,券商ETF,512000,1.03,205.8,200,中国国际金融股份有限公司北京建国门外大街证券营业部,国新证券股份有限公司福州五一路证券营业部,否
2025-01-07,贵州茅台,600519,1440.2,1008.14,0.7,兴业证券股份有限公司厦门建业路证券营业部,国泰君安证券股份有限公司厦门国际金融中心证券营业部,否
2025-01-07,恒玄科技,688608,294.23,500.19,1.7,中信证券股份有限公司徐州建国西路证券营业部,中信建投证券股份有限公司上海市五莲路证券营业部,否
2025-01-07,恒玄科技,688608,237.46,237.46,1,中信建投证券股份有限公司上海市五莲路证券营业部,中信建投证券股份有限公司上海市五莲路证券营业部,否
2025-01-07,恒玄科技,688608,237.46,237.46,1,中信建投证券股份有限公司上海市五莲路证券营业部,中信建投证券股份有限公司上海市五莲路证券营业部,否
2025-01-07,龙芯中科,688047,125,847.5,6.78,华安证券股份有限公司上海浦东南路证券营业部,中信证券股份有限公司上海世博馆路证券营业部,否
2025-01-07,重庆啤酒,600132,59.81,203.35,3.4,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2025-01-07,九号公司,689009,46.63,932.6,20,高盛（中国）证券有限责任公司上海浦东新区世纪大道证券营业部,中国国际金融股份有限公司上海分公司,否
2025-01-07,九号公司,689009,46.63,503.6,10.8,机构专用,中国国际金融股份有限公司上海分公司,否
2025-01-07,九号公司,689009,46.63,373.04,8,机构专用,中国国际金融股份有限公司上海分公司,否
2025-01-07,九号公司,689009,46.63,233.15,5,中信证券股份有限公司总部(非营业场所),中国国际金融股份有限公司上海分公司,否
2025-01-07,逸飞激光,688646,37.1,445.2,12,华泰证券股份有限公司成都人民南路证券营业部,海通证券股份有限公司上海普陀区铜川路证券营业部,否
2025-01-07,逸飞激光,688646,37.1,222.6,6,华泰证券股份有限公司成都人民南路证券营业部,海通证券股份有限公司上海黄浦区福州路证券营业部,否
2025-01-07,行动教育,605098,34.51,287.47,8.33,东方财富证券股份有限公司上海徐汇区云锦路证券营业部,东海证券股份有限公司上海长宁区长顺路证券营业部,否
2025-01-07,行动教育,605098,34.51,276.08,8,国金证券股份有限公司上海浦东新区芳甸路证券营业部,东海证券股份有限公司上海长宁区长顺路证券营业部,否
2025-01-07,慧辰股份,688500,27.5,316.25,11.5,长江证券股份有限公司北京百万庄大街证券营业部,光大证券股份有限公司北京月坛北街证券营业部,否
2025-01-07,慧辰股份,688500,27.5,200.75,7.3,华泰证券股份有限公司广州云城东路证券营业部,光大证券股份有限公司北京月坛北街证券营业部,否
2025-01-07,慧辰股份,688500,27.18,715.11,26.31,海通证券股份有限公司北京知春路证券营业部,光大证券股份有限公司北京月坛北街证券营业部,否
2025-01-07,能科科技,603859,24.39,712.19,29.2,中国中金财富证券有限公司厦门湖滨东路证券营业部,中国中金财富证券有限公司北京科学院南路证券营业部,否
2025-01-07,悦安新材,688786,21.77,435.4,20,浙商证券股份有限公司绍兴分公司,长城证券股份有限公司青岛台东一路证券营业部,否
2025-01-07,悦安新材,688786,21.77,217.7,10,华泰证券股份有限公司南京大光路证券营业部,东兴证券股份有限公司南昌赣江中大道证券营业部,否
2025-01-07,埃夫特,688165,20.96,209.6,10,华泰证券股份有限公司深圳后海中心路证券营业部,中国中金财富证券有限公司北京建国门外大街证券营业部,否
2025-01-07,埃夫特,688165,20.96,201.22,9.6,平安证券股份有限公司江苏分公司,中国中金财富证券有限公司北京建国门外大街证券营业部,否
2025-01-07,成大生物,688739,20.01,450.23,22.5,中国银河证券股份有限公司大连人民路证券营业部,中国银河证券股份有限公司大连人民路证券营业部,否
2025-01-07,中国卫通,601698,19.05,201.93,10.6,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2025-01-07,三一重工,600031,15.36,2546.96,165.82,华泰证券股份有限公司南京民智路证券营业部,国信证券股份有限公司湖南分公司,否
2025-01-07,三一重工,600031,15.36,1228.8,80,机构专用,国信证券股份有限公司湖南分公司,否
2025-01-07,三一重工,600031,15.36,1046.94,68.16,机构专用,国信证券股份有限公司湖南分公司,否
2025-01-07,恒力石化,600346,15.02,14848.02,988.55,东吴证券股份有限公司苏州工业园区现代大道证券营业部,国投证券股份有限公司深圳深南东路证券营业部,否
2025-01-07,紫金矿业,601899,13.95,259.33,18.59,中信证券股份有限公司河北分公司,兴业证券股份有限公司河北分公司,否
2025-01-07,绿田机械,605259,13.33,4329.58,324.8,中国银河证券股份有限公司台州银座北街证券营业部,财通证券股份有限公司台州路桥双水路证券营业部,否
2025-01-07,时创能源,688429,12.55,4517.81,359.98,华泰证券股份有限公司常州花园街证券营业部,华泰证券股份有限公司常州花园街证券营业部,否
2025-01-07,中金黄金,600489,12.48,254.59,20.4,平安证券股份有限公司深圳金田路证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2025-01-07,孚能科技,688567,11.65,23496.04,2016.83,平安证券股份有限公司广东分公司,国新证券股份有限公司北京朝外大街证券营业部,否
2025-01-07,孚能科技,688567,11.65,4978.98,427.38,中国国际金融股份有限公司深圳分公司,国新证券股份有限公司北京朝外大街证券营业部,否
2025-01-07,南京银行,601009,10.53,219.13,20.81,中信证券股份有限公司上海分公司,国泰君安证券股份有限公司总部,否
2025-01-07,西藏珠峰,600338,10.43,5000,479.39,中国银河证券股份有限公司总部,财通证券股份有限公司杭州文二西路证券营业部,否
2025-01-07,西藏珠峰,600338,10.43,2000,191.75,申万宏源证券有限公司证券投资总部,财通证券股份有限公司杭州文二西路证券营业部,否
2025-01-07,梅花生物,600873,9.81,233.48,23.8,中信证券股份有限公司上海分公司,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2025-01-07,甬交REIT,508036,9.24,7990.01,865,中国中金财富证券有限公司总部,中国中金财富证券有限公司总部,否
2025-01-07,重庆银行,601963,9.14,1000.01,109.41,国泰君安证券股份有限公司重庆中山三路证券营业部,国泰君安证券股份有限公司重庆中山三路证券营业部,否
2025-01-07,陆家嘴,600663,9.05,1111.17,122.78,机构专用,机构专用,否
2025-01-07,长江传媒,600757,9.04,201.59,22.3,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2025-01-07,颀中科技,688352,8.99,200.02,22.25,华泰证券股份有限公司苏州苏州大道东证券营业部,中信建投证券股份有限公司淮南朝阳西路证券营业部,否
2025-01-07,颀中科技,688352,8.95,200.93,22.45,东吴证券股份有限公司苏州西北街证券营业部,中信建投证券股份有限公司淮南朝阳西路证券营业部,否
2025-01-07,南京交通,508069,6.11,4172.52,682.9,广发证券股份有限公司总部,申万宏源证券有限公司上海黄浦区福州路证券营业部,否
2025-01-07,浙文互联,600986,5.45,3815,700,平安证券股份有限公司上海红宝石路证券营业部,长城证券股份有限公司三亚迎宾路证券营业部,否
2025-01-07,苏农银行,603323,4.61,1060.3,230,平安证券股份有限公司苏州苏绣路证券营业部,平安证券股份有限公司苏州苏绣路证券营业部,否
2025-01-07,唐山港,601000,4.4,201.96,45.9,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2025-01-07,电建清源,508026,4.21,522.04,124,招商证券股份有限公司内设营业部（自营）,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2025-01-07,首创奥莱,508005,3.28,4887.2,1490,中信证券股份有限公司总部(非营业场所),招商证券股份有限公司内设营业部（自营）,否
